,payment_date,card_type,amount_spent
1889,2021-03-11 11:00:34,jcb,6959
1890,2021-06-18 21:12:06,mastercard,173
1891,2021-07-04 17:49:14,jcb,7460
1892,2021-07-06 10:21:49,jcb,5425
1893,2021-06-27 03:12:04,jcb,5963
1894,2021-04-19 14:12:07,jcb,849
1895,2021-07-07 09:20:10,jcb,5411
1896,2021-06-27 07:32:31,instapayment,9737
1897,2021-10-28 15:15:33,visa-electron,4587
1898,2021-07-12 20:57:37,jcb,3273
1899,2021-07-20 22:10:16,americanexpress,3606
1900,2021-08-17 15:35:31,bankcard,669
1901,2021-06-20 13:19:43,maestro,4967
1902,2021-05-23 14:45:01,jcb,2477
1903,2021-03-17 10:29:48,diners-club-enroute,4250
1904,2021-12-30 17:32:26,switch,234
1905,2021-12-13 06:44:48,jcb,5162
1906,2021-09-14 18:09:42,jcb,4929
1907,2021-12-22 21:54:17,maestro,3417
1908,2021-01-20 15:10:10,diners-club-international,304
1909,2021-06-07 12:42:45,jcb,1864
1910,2021-04-08 15:02:00,laser,9062
1911,2021-09-28 19:50:40,jcb,6854
1912,2021-10-16 01:51:35,jcb,2268
1913,2021-12-04 14:38:28,diners-club-carte-blanche,3841
1914,2021-01-27 09:58:40,jcb,5368
1915,2021-12-18 20:56:15,jcb,6798
1916,2021-05-29 19:27:15,diners-club-international,5150
1917,2021-10-25 22:41:12,mastercard,4055
1918,2021-11-12 12:30:18,laser,6639
1919,2021-01-31 10:44:52,instapayment,8303
1920,2021-12-22 01:44:57,jcb,8572
1921,2021-12-29 03:12:52,maestro,869
1922,2021-10-12 15:09:43,jcb,4387
1923,2021-06-26 23:58:16,mastercard,5633
1924,2021-08-27 17:39:49,maestro,7661
1925,2021-06-17 22:37:12,americanexpress,7784
1926,2021-06-05 04:21:15,maestro,1375
1927,2021-08-09 16:10:24,jcb,1611
1928,2021-02-13 01:13:36,americanexpress,2956
1929,2021-01-03 08:53:15,jcb,5770
1930,2021-02-24 09:27:40,diners-club-us-ca,8691
1931,2021-01-18 03:17:54,china-unionpay,1908
1932,2021-11-03 17:27:53,jcb,9754
1933,2021-11-18 15:44:27,jcb,4278
1934,2021-07-19 20:58:22,jcb,9720
1935,2021-01-19 22:41:27,maestro,6464
1936,2021-11-14 02:25:01,jcb,6484
1937,2021-09-25 13:27:51,maestro,6119
1938,2021-09-03 02:23:48,visa-electron,5794
1939,2021-11-12 22:11:47,mastercard,7205
1940,2021-12-30 02:58:55,jcb,6838
1941,2021-04-14 04:41:10,china-unionpay,5124
1942,2021-10-14 17:11:21,china-unionpay,9649
1943,2021-02-09 05:02:40,instapayment,6752
1944,2021-03-22 00:22:32,switch,3776
1945,2021-10-04 23:59:10,visa-electron,1821
1946,2021-10-23 08:38:39,jcb,4604
1947,2021-09-19 06:19:52,jcb,6871
1948,2021-10-16 17:59:14,americanexpress,4872
1949,2021-07-02 15:08:56,jcb,2523
1950,2021-09-07 11:25:56,bankcard,852
1951,2021-02-22 18:03:45,jcb,6114
1952,2021-09-26 16:47:01,china-unionpay,2372
1953,2021-02-08 20:37:42,jcb,8563
1954,2021-03-11 01:30:00,americanexpress,1052
1955,2021-03-08 15:40:09,bankcard,8168
1956,2021-07-04 04:24:42,switch,6494
1957,2021-10-12 18:16:53,switch,2251
1958,2021-07-02 13:45:14,jcb,7958
1959,2021-01-22 12:51:02,visa-electron,996
1960,2021-05-14 07:58:10,jcb,2438
1961,2021-04-28 20:37:03,jcb,9481
1962,2021-02-20 22:10:00,jcb,2643
1963,2021-11-06 00:39:27,maestro,2237
1964,2021-06-01 11:09:52,jcb,2156
1965,2021-11-30 04:53:36,jcb,8240
1966,2021-06-06 20:31:15,jcb,2575
1967,2021-11-30 06:42:42,switch,1342
1968,2021-04-09 21:28:05,china-unionpay,5551
1969,2021-03-21 02:54:21,jcb,925
1970,2021-11-02 05:33:18,jcb,3089
1971,2021-08-31 20:08:33,visa-electron,4490
1972,2021-01-09 09:59:36,diners-club-enroute,8970
1973,2021-05-16 00:07:13,jcb,4298
1974,2021-12-06 04:27:52,jcb,3901
1975,2021-08-13 16:32:05,jcb,9063
1976,2021-10-14 05:26:35,diners-club-enroute,8442
1977,2021-05-14 15:52:40,solo,7943
1978,2021-05-30 02:42:51,mastercard,3677
1979,2021-05-10 00:40:08,bankcard,2692
1980,2021-11-14 13:45:50,mastercard,503
1981,2021-12-14 15:48:16,diners-club-us-ca,2687
1982,2021-06-08 07:40:05,laser,1848
1983,2021-05-20 05:27:15,jcb,3703
1984,2021-02-20 22:09:53,mastercard,8741
1985,2021-02-23 14:44:14,jcb,6370
1986,2021-06-11 22:02:42,maestro,9585
1987,2021-10-30 06:27:01,jcb,2413
1988,2021-02-12 08:40:05,china-unionpay,8439
1989,2021-08-02 08:35:18,jcb,211
1990,2021-08-23 17:46:02,maestro,2584
1991,2021-06-12 01:23:31,americanexpress,8000
1992,2021-08-10 20:24:16,diners-club-us-ca,6319
1993,2021-03-13 14:17:46,diners-club-us-ca,5703
1994,2021-11-08 02:03:10,visa,4487
1995,2021-11-11 00:00:15,jcb,3057
1996,2021-03-02 23:35:05,jcb,4165
1997,2021-09-09 10:19:23,mastercard,5604
1998,2021-12-23 08:14:54,mastercard,3848
1999,2021-12-22 15:17:40,jcb,2093
2000,2021-02-25 10:17:35,bankcard,7716
2001,2021-08-14 22:03:09,mastercard,8973
2002,2021-11-12 21:58:41,jcb,6915
2003,2021-06-16 23:41:51,jcb,347
2004,2021-06-18 22:05:18,maestro,5645
2005,2021-03-18 09:25:21,maestro,3441
2006,2021-03-24 02:36:56,diners-club-carte-blanche,769
2007,2021-02-06 23:46:00,switch,2404
2008,2021-12-01 07:24:50,jcb,7822
2009,2021-10-09 15:00:46,mastercard,9944
2010,2021-09-19 13:07:13,mastercard,7531
2011,2021-03-05 10:51:12,maestro,1373
2012,2021-02-05 00:17:32,jcb,8989
2013,2021-01-13 14:13:58,visa,8384
2014,2021-12-03 09:58:54,mastercard,5394
2015,2021-06-27 01:37:47,jcb,8278
2016,2021-03-12 08:32:18,diners-club-us-ca,1778
2017,2021-07-08 16:38:50,switch,6187
2018,2021-11-01 16:29:04,mastercard,1729
2019,2021-08-30 03:53:55,jcb,6280
2020,2021-07-03 19:06:50,jcb,6366
2021,2021-01-16 15:01:02,jcb,5397
2022,2021-01-23 14:19:37,americanexpress,3433
2023,2021-06-06 07:43:32,visa-electron,9847
2024,2021-11-15 21:34:42,jcb,7506
2025,2021-10-23 19:55:55,jcb,9553
2026,2021-06-15 09:36:42,jcb,1360
2027,2021-09-29 21:47:44,diners-club-carte-blanche,5710
2028,2021-06-08 09:21:57,diners-club-carte-blanche,5970
2029,2021-02-13 18:54:07,mastercard,6714
2030,2021-12-13 19:04:26,switch,8081
2031,2021-06-28 09:01:24,mastercard,8733
2032,2021-06-05 02:27:51,china-unionpay,9559
2033,2021-08-21 12:33:29,jcb,7592
2034,2021-01-19 15:58:23,jcb,137
2035,2021-08-11 11:25:11,jcb,287
2036,2021-07-01 04:33:37,jcb,6279
2037,2021-01-02 03:53:46,jcb,567
2038,2021-06-15 09:21:06,jcb,238
2039,2021-06-14 20:28:55,jcb,6920
2040,2021-12-29 01:47:35,jcb,301
2041,2021-05-04 05:37:08,jcb,5702
2042,2021-07-23 01:49:14,jcb,6491
2043,2021-12-17 17:35:52,china-unionpay,3224
2044,2021-07-14 17:41:51,jcb,1563
2045,2021-03-01 15:49:42,mastercard,4975
2046,2021-10-02 12:37:03,americanexpress,5547
2047,2021-09-17 10:21:17,jcb,2287
2048,2021-04-28 20:15:52,jcb,8620
2049,2021-09-13 10:44:29,jcb,535
2050,2021-04-01 15:10:34,visa,5681
2051,2021-03-03 03:40:23,jcb,9174
2052,2021-07-26 10:31:59,jcb,2049
2053,2021-02-11 23:04:35,jcb,6079
2054,2021-08-08 10:43:36,jcb,1209
2055,2021-05-02 10:45:06,jcb,1684
2056,2021-11-16 05:09:40,jcb,8224
2057,2021-12-30 17:45:36,jcb,1124
2058,2021-02-04 15:12:58,jcb,7329
2059,2021-09-18 02:58:57,switch,5901
2060,2021-10-13 17:42:30,jcb,8008
2061,2021-08-18 06:28:00,jcb,5715
2062,2021-11-27 02:41:46,visa,4290
2063,2021-06-01 15:18:58,americanexpress,6341
2064,2021-09-11 11:23:50,diners-club-international,1212
2065,2021-08-25 08:33:37,jcb,120
2066,2021-09-26 21:21:16,jcb,9493
2067,2021-02-28 22:45:39,americanexpress,5086
2068,2021-09-12 16:28:26,mastercard,1239
2069,2021-01-31 07:45:16,diners-club-carte-blanche,4755
2070,2021-03-19 11:11:49,switch,5712
2071,2021-05-11 00:43:34,jcb,5036
2072,2021-04-05 17:41:47,maestro,2613
2073,2021-12-07 08:43:32,maestro,3913
2074,2021-05-29 08:12:16,maestro,3056
2075,2021-03-17 21:03:23,mastercard,3224
2076,2021-06-27 18:56:58,jcb,3963
2077,2021-06-26 21:39:50,jcb,4602
2078,2021-06-19 06:09:18,jcb,5750
2079,2021-04-14 21:04:33,jcb,3169
2080,2021-12-20 23:31:39,laser,3863
2081,2021-07-18 01:05:46,china-unionpay,4692
2082,2021-02-06 19:00:55,visa,918
2083,2021-02-06 23:47:33,china-unionpay,2792
2084,2021-09-16 02:23:55,bankcard,7258
2085,2021-05-23 21:49:34,diners-club-us-ca,4677
2086,2021-04-05 04:34:09,bankcard,4601
2087,2021-01-24 05:18:51,bankcard,2749
2088,2021-07-08 11:57:10,maestro,5624
2089,2021-08-09 06:37:46,americanexpress,6172
2090,2021-03-07 18:10:31,jcb,2470
2091,2021-03-05 04:11:23,jcb,4675
2092,2021-01-06 05:52:50,switch,6438
2093,2021-01-31 02:45:21,jcb,2024
2094,2021-11-24 01:18:30,maestro,990
2095,2021-04-16 07:17:20,jcb,5440
2096,2021-12-15 00:56:11,maestro,1369
2097,2021-01-19 23:01:40,jcb,1571
2098,2021-09-13 14:08:23,jcb,2936
2099,2021-12-07 07:55:11,jcb,5255
2100,2021-08-29 08:24:13,americanexpress,4639
2101,2021-02-28 18:36:23,diners-club-us-ca,3168
2102,2021-09-26 23:25:14,jcb,5944
2103,2021-03-26 21:34:12,americanexpress,4635
2104,2021-03-09 07:32:26,mastercard,4923
2105,2021-12-24 23:18:46,diners-club-enroute,1000
2106,2021-07-23 23:15:11,jcb,7831
2107,2021-05-12 18:04:45,jcb,9018
2108,2021-02-04 00:57:53,visa-electron,893
2109,2021-07-11 05:19:12,jcb,3817
2110,2021-05-06 10:30:02,jcb,5694
2111,2021-09-01 06:42:18,jcb,3563
2112,2021-08-22 04:09:48,jcb,7463
2113,2021-01-19 20:37:42,jcb,5060
2114,2021-05-25 12:42:49,laser,2239
2115,2021-03-23 04:10:45,jcb,7059
2116,2021-10-02 15:27:08,diners-club-us-ca,7968
2117,2021-01-27 05:23:07,diners-club-us-ca,8634
2118,2021-12-25 05:34:24,diners-club-enroute,6747
2119,2021-01-20 21:50:25,visa-electron,2538
2120,2021-10-12 17:50:43,visa-electron,6486
2121,2021-06-28 20:33:45,jcb,3568
2122,2021-03-04 05:58:14,diners-club-carte-blanche,3714
2123,2021-09-11 05:51:48,diners-club-carte-blanche,9385
2124,2021-06-07 16:34:16,jcb,343
2125,2021-12-06 00:16:06,jcb,2064
2126,2021-02-27 13:06:39,jcb,8595
2127,2021-02-13 09:57:01,jcb,7409
2128,2021-07-29 13:06:05,jcb,6640
2129,2021-08-04 12:06:42,jcb,8992
2130,2021-10-03 16:10:45,visa-electron,7966
2131,2021-09-17 03:11:04,diners-club-enroute,2116
2132,2021-10-30 19:36:00,jcb,7667
2133,2021-01-21 03:26:30,visa-electron,9102
2134,2021-06-21 11:10:01,maestro,174
2135,2021-08-11 11:49:38,jcb,7072
2136,2021-08-29 12:45:35,jcb,1760
2137,2021-01-15 23:29:41,china-unionpay,3682
2138,2021-11-15 00:09:57,bankcard,2418
2139,2021-07-03 17:51:59,solo,5060
2140,2021-02-13 23:26:43,jcb,3581
2141,2021-11-14 22:20:04,china-unionpay,8958
2142,2021-03-02 22:28:28,bankcard,5346
2143,2021-07-09 06:10:53,mastercard,6952
2144,2021-04-13 12:04:01,jcb,2392
2145,2021-02-24 15:26:03,americanexpress,470
2146,2021-03-31 13:46:01,jcb,5102
2147,2021-09-20 22:35:36,visa-electron,5053
2148,2021-06-02 18:23:09,jcb,9077
2149,2021-11-27 18:52:32,switch,6968
2150,2021-04-25 23:13:24,jcb,4480
2151,2021-06-10 18:54:39,jcb,9737
2152,2021-01-25 11:09:53,mastercard,8446
2153,2021-02-10 22:57:58,laser,4661
2154,2021-08-23 12:32:02,jcb,2414
2155,2021-11-19 16:30:57,jcb,9927
2156,2021-06-21 15:27:23,jcb,2287
2157,2021-12-05 13:36:53,jcb,6122
2158,2021-04-13 04:08:36,jcb,1925
2159,2021-05-29 03:51:23,jcb,105
2160,2021-11-20 03:16:30,jcb,8198
2161,2021-05-12 06:07:26,laser,3667
2162,2021-01-26 07:49:34,jcb,3409
2163,2021-01-27 17:38:31,jcb,5707
2164,2021-05-30 00:19:43,jcb,9866
2165,2021-09-15 18:41:52,jcb,4363
2166,2021-10-14 13:16:17,china-unionpay,5643
2167,2021-05-22 01:39:04,diners-club-enroute,5029
2168,2021-08-25 23:33:17,visa-electron,4381
2169,2021-09-29 05:19:33,mastercard,3988
2170,2021-02-04 16:45:54,solo,9849
2171,2021-05-09 17:16:53,jcb,2364
2172,2021-07-13 01:45:02,jcb,2499
2173,2021-10-15 06:29:02,mastercard,3272
2174,2021-06-05 11:37:29,mastercard,843
2175,2021-08-03 19:20:31,mastercard,4597
2176,2021-10-11 15:07:20,jcb,9327
2177,2021-02-23 01:57:20,jcb,5097
2178,2021-01-04 08:35:48,mastercard,4624
2179,2021-08-18 23:07:05,visa-electron,2005
2180,2021-04-25 09:44:45,bankcard,4996
2181,2021-04-15 05:17:16,diners-club-us-ca,4014
2182,2021-07-09 13:43:17,diners-club-us-ca,8413
2183,2021-08-05 06:24:53,jcb,7706
2184,2021-01-29 21:21:39,instapayment,5288
2185,2021-03-16 19:13:05,mastercard,3127
2186,2021-05-02 17:36:08,jcb,2291
2187,2021-08-17 00:07:47,diners-club-carte-blanche,1960
2188,2021-06-05 12:29:42,jcb,402
2189,2021-05-27 16:30:48,mastercard,9872
2190,2021-01-14 05:08:35,maestro,4080
2191,2021-02-22 05:17:01,jcb,4328
2192,2021-04-28 22:55:56,americanexpress,8468
2193,2021-06-29 18:31:09,diners-club-carte-blanche,1672
2194,2021-07-22 20:35:33,jcb,3518
2195,2021-01-13 05:00:20,diners-club-carte-blanche,8566
2196,2021-09-07 07:01:21,maestro,9000
2197,2021-08-27 19:55:21,jcb,7361
2198,2021-11-10 23:26:05,visa-electron,9334
2199,2021-10-26 08:10:42,jcb,5721
2200,2021-05-09 18:27:56,jcb,3763
2201,2021-12-05 23:02:24,mastercard,6413
2202,2021-09-25 11:41:16,jcb,5076
2203,2021-11-15 06:25:37,switch,1504
2204,2021-08-19 07:25:34,visa,4201
2205,2021-04-18 12:48:51,maestro,4165
2206,2021-02-23 03:34:59,bankcard,470
2207,2021-02-13 08:31:42,china-unionpay,5014
2208,2021-04-01 08:27:57,jcb,7587
2209,2021-06-15 16:31:45,mastercard,4873
2210,2021-12-05 23:56:40,americanexpress,9461
2211,2021-08-11 15:43:25,jcb,8346
2212,2021-11-08 12:36:15,jcb,7853
2213,2021-05-24 12:37:19,switch,6459
2214,2021-03-18 11:52:03,china-unionpay,6531
2215,2021-11-26 10:32:21,switch,9983
2216,2021-01-03 13:14:57,mastercard,4415
2217,2021-06-20 04:06:34,jcb,6100
2218,2021-08-18 00:14:12,americanexpress,8684
2219,2021-06-07 06:47:08,jcb,3823
2220,2021-11-08 12:18:28,jcb,3534
2221,2021-05-19 13:04:40,switch,6938
2222,2021-04-04 19:24:17,visa-electron,9331
2223,2021-04-07 16:28:23,diners-club-international,6320
2224,2021-11-21 11:45:12,jcb,2018
2225,2021-03-08 11:33:24,china-unionpay,7239
2226,2021-12-24 21:53:41,maestro,9868
2227,2021-01-25 20:49:04,diners-club-us-ca,2710
2228,2021-06-22 15:00:35,jcb,9343
2229,2021-10-15 07:31:50,jcb,3591
2230,2021-09-12 18:21:47,jcb,8880
2231,2021-10-01 06:14:59,visa,907
2232,2021-02-24 12:00:27,switch,7628
2233,2021-06-29 20:55:29,jcb,5950
2234,2021-08-03 15:32:00,jcb,9098
2235,2021-08-08 16:21:09,jcb,1674
2236,2021-03-12 10:42:47,visa,510
2237,2021-07-19 14:18:57,jcb,8248
2238,2021-08-28 19:13:07,visa-electron,8383
2239,2021-02-28 13:18:32,visa-electron,8914
2240,2021-08-15 22:51:09,diners-club-enroute,4908
2241,2021-08-07 02:19:48,china-unionpay,8047
2242,2021-04-10 06:45:27,laser,6145
2243,2021-11-29 00:50:49,mastercard,7122
2244,2021-12-17 00:31:40,maestro,339
2245,2021-09-27 15:38:07,mastercard,1435
2246,2021-05-31 02:26:15,jcb,5721
2247,2021-08-05 00:18:27,jcb,1714
2248,2021-02-11 22:45:54,jcb,4101
2249,2021-08-13 11:33:29,americanexpress,1829
2250,2021-08-21 14:58:38,laser,4775
2251,2021-10-15 18:13:04,jcb,4924
2252,2021-01-16 20:38:56,switch,8366
2253,2021-03-29 21:13:34,jcb,8047
2254,2021-09-21 17:34:40,switch,2889
2255,2021-11-21 19:07:02,jcb,8191
2256,2021-08-20 10:45:49,jcb,6376
2257,2021-08-24 04:36:36,americanexpress,7373
2258,2021-10-11 08:51:25,jcb,564
2259,2021-04-26 07:48:37,mastercard,6094
2260,2021-02-14 17:11:29,mastercard,5177
2261,2021-01-25 04:03:10,diners-club-enroute,6391
2262,2021-05-11 16:29:04,switch,2899
2263,2021-05-08 10:08:00,switch,3866
2264,2021-02-01 00:45:42,mastercard,8474
2265,2021-09-28 02:25:56,diners-club-carte-blanche,5867
2266,2021-09-02 07:09:28,jcb,4626
2267,2021-02-10 03:57:30,jcb,2636
2268,2021-03-08 18:15:12,visa-electron,3539
2269,2021-12-08 16:13:30,americanexpress,1387
2270,2021-02-26 04:55:35,china-unionpay,9013
2271,2021-11-04 19:36:41,jcb,2882
2272,2021-06-29 13:31:20,jcb,5552
2273,2021-09-22 05:02:06,jcb,6732
2274,2021-12-20 07:07:55,jcb,2644
2275,2021-05-02 11:27:58,maestro,9993
2276,2021-03-18 23:16:55,visa-electron,8734
2277,2021-08-23 15:00:34,instapayment,5909
2278,2021-11-08 00:43:21,jcb,7878
2279,2021-02-06 15:29:35,jcb,8966
2280,2021-08-06 17:19:14,jcb,7396
2281,2021-08-01 15:29:47,mastercard,7202
2282,2021-05-17 13:38:23,americanexpress,2944
2283,2021-12-23 05:21:26,laser,3249
2284,2021-10-21 15:26:06,americanexpress,1798
2285,2021-10-01 09:27:24,jcb,6644
2286,2021-01-12 03:21:30,china-unionpay,4709
2287,2021-06-12 19:05:32,mastercard,977
2288,2021-06-28 20:50:26,instapayment,6585
2289,2021-03-08 10:01:37,maestro,3749
2290,2021-07-31 04:25:03,maestro,8867
2291,2021-09-21 14:56:39,mastercard,4511
2292,2021-08-04 23:28:43,switch,5100
2293,2021-06-20 00:02:41,china-unionpay,2006
2294,2021-04-11 19:01:36,switch,7088
2295,2021-06-26 13:59:59,jcb,7645
2296,2021-11-11 10:29:20,laser,1381
2297,2021-03-22 06:58:21,maestro,7493
2298,2021-07-28 11:11:50,americanexpress,3963
2299,2021-02-16 02:59:01,diners-club-enroute,2191
2300,2021-03-04 14:01:20,jcb,2081
2301,2021-03-01 16:32:05,visa-electron,7018
2302,2021-05-20 03:34:17,visa-electron,4729
2303,2021-11-24 20:03:17,mastercard,4309
2304,2021-03-21 17:12:19,jcb,1144
2305,2021-09-27 04:58:43,laser,7514
2306,2021-01-13 11:15:47,maestro,1549
2307,2021-04-27 10:49:07,china-unionpay,775
2308,2021-07-18 07:57:31,jcb,2745
2309,2021-09-12 16:46:42,china-unionpay,9910
2310,2021-01-12 18:28:59,china-unionpay,737
2311,2021-08-01 04:47:14,americanexpress,7250
2312,2021-07-22 12:36:10,switch,6227
2313,2021-01-08 21:42:05,jcb,3777
2314,2021-03-02 16:43:43,americanexpress,6172
2315,2021-09-27 03:03:42,visa-electron,7012
2316,2021-10-28 14:56:17,jcb,5543
2317,2021-11-03 11:06:38,jcb,4473
2318,2021-04-30 22:46:04,jcb,3781
2319,2021-07-28 06:07:13,solo,8228
2320,2021-01-22 10:19:40,china-unionpay,4437
2321,2021-08-02 01:15:35,diners-club-enroute,8258
2322,2021-08-04 23:04:58,visa-electron,8840
2323,2021-08-26 19:59:08,mastercard,5922
2324,2021-12-13 04:11:32,diners-club-carte-blanche,4521
2325,2021-08-24 20:43:57,maestro,6884
2326,2021-11-26 07:12:30,laser,9002
2327,2021-07-12 08:27:55,americanexpress,7175
2328,2021-01-02 15:32:02,jcb,9636
2329,2021-05-14 11:46:53,jcb,6541
2330,2021-02-07 18:42:37,jcb,8455
2331,2021-07-30 08:51:55,americanexpress,8954
2332,2021-05-17 00:17:18,china-unionpay,9592
2333,2021-05-07 13:56:17,visa-electron,5495
2334,2021-11-17 08:31:55,visa-electron,5727
2335,2021-12-04 09:34:11,instapayment,2352
2336,2021-12-09 10:27:37,jcb,4597
2337,2021-09-14 00:31:53,switch,1172
2338,2021-05-28 16:35:48,jcb,1064
2339,2021-05-21 01:35:12,jcb,7461
2340,2021-01-13 00:44:48,jcb,2632
2341,2021-03-22 23:25:42,jcb,1388
2342,2021-09-27 16:39:23,bankcard,9971
2343,2021-03-02 20:18:55,china-unionpay,8238
2344,2021-04-04 06:18:15,maestro,4141
2345,2021-12-27 00:09:58,jcb,5495
2346,2021-02-06 10:39:17,mastercard,928
2347,2021-10-13 01:36:58,switch,8386
2348,2021-04-18 12:40:02,mastercard,2187
2349,2021-04-23 13:26:48,instapayment,3426
2350,2021-12-06 08:40:11,jcb,4241
2351,2021-09-25 03:41:49,mastercard,4745
2352,2021-09-08 11:32:06,jcb,7759
2353,2021-08-26 13:40:29,mastercard,5684
2354,2021-03-04 14:28:05,americanexpress,6742
2355,2021-02-23 02:17:26,jcb,3041
2356,2021-06-06 09:25:06,jcb,9928
2357,2021-04-12 17:20:21,jcb,7938
2358,2021-06-03 20:41:40,jcb,5949
2359,2021-06-15 08:02:40,mastercard,7837
2360,2021-11-06 16:43:32,bankcard,4818
2361,2021-09-28 01:12:55,jcb,8103
2362,2021-06-10 03:24:46,switch,8342
2363,2021-08-10 10:07:47,jcb,2424
2364,2021-04-24 21:14:52,jcb,1740
2365,2021-03-27 00:41:04,jcb,7946
2366,2021-11-01 12:14:28,diners-club-carte-blanche,6763
2367,2021-03-01 04:30:30,visa,2174
2368,2021-12-06 21:02:14,jcb,5423
2369,2021-08-22 16:17:03,china-unionpay,8869
2370,2021-12-11 14:19:34,laser,6233
2371,2021-01-10 23:09:56,visa-electron,7234
2372,2021-02-19 15:05:01,diners-club-us-ca,5914
2373,2021-12-20 22:38:37,china-unionpay,192
2374,2021-07-11 19:03:36,jcb,7196
2375,2021-12-06 21:34:17,jcb,6096
2376,2021-03-25 16:02:51,jcb,116
2377,2021-04-20 18:35:19,switch,9848
2378,2021-11-10 13:29:54,jcb,3010
2379,2021-05-15 02:11:08,jcb,2397
2380,2021-10-25 07:53:25,mastercard,4174
2381,2021-02-21 14:08:02,mastercard,3948
2382,2021-02-27 16:18:13,visa,1166
2383,2021-11-24 19:46:54,china-unionpay,754
2384,2021-08-13 12:57:35,maestro,5013
2385,2021-04-29 03:38:48,visa-electron,5229
2386,2021-02-06 06:02:43,maestro,4938
2387,2021-06-13 17:50:10,maestro,1053
2388,2021-01-05 07:40:23,jcb,1596
2389,2021-04-17 09:08:22,jcb,8660
2390,2021-06-26 00:29:39,americanexpress,4945
2391,2021-08-21 01:18:56,jcb,3268
2392,2021-03-18 02:09:49,mastercard,816
2393,2021-04-22 16:37:53,bankcard,3737
2394,2021-12-02 05:21:26,maestro,1282
2395,2021-03-16 19:17:53,switch,4933
2396,2021-01-19 05:33:41,jcb,2108
2397,2021-11-25 01:24:07,jcb,2031
2398,2021-10-26 11:10:07,jcb,344
2399,2021-01-12 15:10:45,diners-club-carte-blanche,4969
2400,2021-10-16 18:36:34,jcb,3378
2401,2021-08-29 00:02:18,maestro,166
2402,2021-06-11 13:36:18,jcb,7198
2403,2021-07-01 11:44:03,jcb,8562
2404,2021-12-03 00:34:50,switch,2406
2405,2021-11-24 17:46:52,mastercard,8661
2406,2021-10-24 20:36:19,jcb,1068
2407,2021-09-10 05:45:21,jcb,4621
2408,2021-10-08 20:46:25,bankcard,8391
2409,2021-12-16 05:14:25,laser,7021
2410,2021-12-29 18:36:06,americanexpress,1216
2411,2021-09-17 21:29:02,americanexpress,4821
2412,2021-04-02 17:57:12,jcb,9711
2413,2021-08-13 03:26:13,china-unionpay,1516
2414,2021-04-24 23:58:45,diners-club-enroute,9624
2415,2021-07-01 01:35:43,jcb,6015
2416,2021-06-03 02:27:15,jcb,7950
2417,2021-09-06 20:13:15,jcb,8145
2418,2021-03-06 01:21:23,americanexpress,2637
2419,2021-04-12 04:11:25,jcb,4361
2420,2021-12-09 13:23:17,jcb,3511
2421,2021-11-12 23:02:49,visa,9839
2422,2021-12-28 19:27:48,jcb,863
2423,2021-10-21 08:34:51,jcb,5301
2424,2021-11-28 11:30:37,visa-electron,401
2425,2021-07-24 09:45:04,jcb,2095
2426,2021-12-26 10:26:24,jcb,1939
2427,2021-07-11 00:28:27,visa-electron,9294
2428,2021-02-15 08:34:36,jcb,7949
2429,2021-06-03 21:27:17,visa,3440
2430,2021-02-27 07:19:08,jcb,7606
2431,2021-01-19 13:01:58,diners-club-us-ca,4934
2432,2021-04-30 12:06:08,jcb,8526
2433,2021-05-05 18:36:34,jcb,1139
2434,2021-09-15 02:53:09,jcb,3955
2435,2021-12-18 16:47:54,bankcard,8143
2436,2021-10-28 21:37:50,jcb,9107
2437,2021-03-19 15:06:28,mastercard,4987
2438,2021-11-06 20:47:58,mastercard,2682
2439,2021-03-11 17:53:55,switch,6164
2440,2021-11-16 06:54:51,china-unionpay,6610
2441,2021-01-15 15:37:01,jcb,899
2442,2021-08-27 03:42:42,jcb,636
2443,2021-08-24 05:40:04,china-unionpay,6247
2444,2021-03-05 18:34:25,laser,8315
2445,2021-06-13 00:51:08,visa,1091
2446,2021-07-03 01:22:29,jcb,2326
2447,2021-12-10 01:01:08,jcb,1438
2448,2021-04-23 17:02:26,diners-club-us-ca,9904
2449,2021-09-01 14:52:37,diners-club-carte-blanche,7768
2450,2021-08-12 00:48:18,china-unionpay,8364
2451,2021-04-21 09:02:57,mastercard,7819
2452,2021-05-28 19:48:42,solo,153
2453,2021-11-09 15:22:38,jcb,7189
2454,2021-03-11 13:02:23,china-unionpay,9552
2455,2021-08-24 12:20:51,diners-club-carte-blanche,9025
2456,2021-05-13 23:26:57,jcb,4758
2457,2021-04-19 19:48:41,visa-electron,8314
2458,2021-01-24 04:09:55,jcb,4069
2459,2021-12-17 07:08:26,jcb,7590
2460,2021-08-11 00:36:39,bankcard,8337
2461,2021-09-06 16:06:18,jcb,8014
2462,2021-04-04 04:38:22,maestro,1461
2463,2021-01-03 01:08:10,china-unionpay,4419
2464,2021-08-15 08:05:58,jcb,1929
2465,2021-08-14 13:49:48,visa,3913
