nation_or_region_name,type,sequence_num,longitude,latitude,part
Scotland,nation,31,-6.483227,57.292764,63
Scotland,nation,32,-6.482914,57.311326,63
Scotland,nation,33,-6.430016,57.325994,63
Scotland,nation,34,-6.430672,57.340055,63
Scotland,nation,35,-6.330826,57.298102,63
Scotland,nation,36,-6.403006,57.339957,63
Scotland,nation,37,-6.402941,57.356394,63
Scotland,nation,38,-6.471016,57.330818,63
Scotland,nation,39,-6.455452,57.35772,63
Scotland,nation,40,-6.482788,57.367725,63
Scotland,nation,41,-6.482644,57.395657,63
Scotland,nation,42,-6.492074,57.404281,63
Scotland,nation,43,-6.525688,57.368818,63
Scotland,nation,44,-6.529314,57.402865,63
Scotland,nation,45,-6.552171,57.385486,63
Scotland,nation,46,-6.572994,57.388519,63
Scotland,nation,47,-6.563172,57.338711,63
Scotland,nation,48,-6.582877,57.332331,63
Scotland,nation,49,-6.717947,57.370313,63
Scotland,nation,50,-6.744136,57.417521,63
Scotland,nation,51,-6.766875,57.42845,63
Scotland,nation,52,-6.789703,57.42142,63
Scotland,nation,53,-6.78172,57.458008,63
Scotland,nation,54,-6.720792,57.449985,63
Scotland,nation,55,-6.749696,57.495605,63
Scotland,nation,56,-6.716713,57.51381,63
Scotland,nation,57,-6.639513,57.443336,63
Scotland,nation,58,-6.624775,57.436313,63
Scotland,nation,59,-6.602834,57.446432,63
Scotland,nation,60,-6.584835,57.43206,63
Scotland,nation,61,-6.596455,57.454231,63
Scotland,nation,62,-6.623987,57.458819,63
Scotland,nation,63,-6.614202,57.467582,63
Scotland,nation,64,-6.647027,57.502724,63
Scotland,nation,65,-6.598492,57.509943,63
Scotland,nation,66,-6.569954,57.495,63
Scotland,nation,67,-6.561085,57.507274,63
Scotland,nation,68,-6.642107,57.55146,63
Scotland,nation,69,-6.654975,57.54458,63
Scotland,nation,70,-6.635539,57.608869,63
Scotland,nation,71,-6.582311,57.58924,63
Scotland,nation,72,-6.565056,57.548933,63
Scotland,nation,73,-6.504333,57.534077,63
Scotland,nation,74,-6.461766,57.499584,63
Scotland,nation,75,-6.427113,57.518282,63
Scotland,nation,76,-6.438416,57.478681,63
Scotland,nation,77,-6.399624,57.528729,63
Scotland,nation,78,-6.320075,57.46802,63
Scotland,nation,79,-6.326281,57.485665,63
Scotland,nation,80,-6.306939,57.483162,63
Scotland,nation,81,-6.366311,57.515818,63
Scotland,nation,82,-6.398915,57.562202,63
Scotland,nation,83,-6.361069,57.587249,63
Scotland,nation,84,-6.395676,57.585136,63
Scotland,nation,85,-6.395483,57.612294,63
Scotland,nation,86,-6.427725,57.642331,63
Scotland,nation,87,-6.409257,57.660677,63
Scotland,nation,88,-6.354783,57.671322,63
Scotland,nation,89,-6.354204,57.707932,63
Scotland,nation,90,-6.331089,57.699894,63
Scotland,nation,91,-6.299169,57.708417,63
Scotland,nation,92,-6.301888,57.691846,63
Scotland,nation,93,-6.249557,57.673571,63
Scotland,nation,94,-6.235071,57.639097,63
Scotland,nation,95,-6.191872,57.634465,63
Scotland,nation,96,-6.136748,57.587914,63
Scotland,nation,97,-6.145228,57.430267,63
Scotland,nation,98,-6.194255,57.40618,63
Scotland,nation,99,-6.14118,57.406426,63
Scotland,nation,100,-6.12424,57.395504,63
Scotland,nation,101,-6.145026,57.370947,63
Scotland,nation,102,-6.116511,57.342076,63
Scotland,nation,103,-6.094954,57.341028,63
Scotland,nation,104,-6.095324,57.323374,63
Scotland,nation,105,-6.151405,57.303891,63
Scotland,nation,106,-6.056479,57.313996,63
Scotland,nation,107,-6.040108,57.293257,63
Scotland,nation,108,-6.073822,57.269368,63
Scotland,nation,109,-6.020892,57.288169,63
Scotland,nation,110,-5.997878,57.272768,63
Scotland,nation,111,-5.922362,57.263402,63
Scotland,nation,112,-5.896797,57.240707,63
Scotland,nation,113,-5.754177,57.274936,63
Scotland,nation,114,-5.710623,57.271675,63
Scotland,nation,115,-5.729627,57.260786,63
Scotland,nation,116,-5.661269,57.264524,63
Scotland,nation,117,-5.646676,57.255307,63
Scotland,nation,0,-5.609363,56.265813,64
Scotland,nation,1,-5.611832,56.251387,64
Scotland,nation,2,-5.62209,56.252996,64
Scotland,nation,3,-5.617348,56.247289,64
Scotland,nation,4,-5.635563,56.185738,64
Scotland,nation,5,-5.666021,56.219351,64
Scotland,nation,6,-5.636865,56.270775,64
Scotland,nation,7,-5.62408,56.255389,64
Scotland,nation,8,-5.609363,56.265813,64
Scotland,nation,0,-5.601846,57.821483,65
Scotland,nation,1,-5.644784,57.840135,65
Scotland,nation,2,-5.634394,57.848304,65
Scotland,nation,3,-5.601846,57.821483,65
Scotland,nation,0,-5.589111,56.204655,66
Scotland,nation,1,-5.611655,56.195188,66
Scotland,nation,2,-5.618982,56.209307,66
Scotland,nation,3,-5.602453,56.229637,66
Scotland,nation,4,-5.589111,56.204655,66
Scotland,nation,0,-5.580226,56.327399,67
Scotland,nation,1,-5.622396,56.265035,67
Scotland,nation,2,-5.633831,56.29069,67
Scotland,nation,3,-5.654855,56.296187,67
Scotland,nation,4,-5.618877,56.322179,67
Scotland,nation,5,-5.606975,56.313151,67
Scotland,nation,6,-5.580226,56.327399,67
Scotland,nation,0,-5.497213,57.957674,68
Scotland,nation,1,-5.525943,57.96098,68
Scotland,nation,2,-5.508969,57.968259,68
Scotland,nation,3,-5.497213,57.957674,68
Scotland,nation,0,-5.487991,56.421943,69
Scotland,nation,1,-5.551611,56.372769,69
Scotland,nation,2,-5.589485,56.380366,69
Scotland,nation,3,-5.563005,56.408616,69
Scotland,nation,4,-5.487991,56.421943,69
Scotland,nation,0,-5.458918,57.878256,70
Scotland,nation,1,-5.482098,57.893305,70
Scotland,nation,2,-5.467256,57.899132,70
Scotland,nation,3,-5.458918,57.878256,70
Scotland,nation,0,-5.427203,56.56177,71
Scotland,nation,1,-5.507198,56.49788,71
Scotland,nation,2,-5.599318,56.461382,71
Scotland,nation,3,-5.572326,56.494187,71
Scotland,nation,4,-5.594611,56.491543,71
Scotland,nation,5,-5.533052,56.507939,71
Scotland,nation,6,-5.470449,56.558416,71
Scotland,nation,7,-5.427203,56.56177,71
Scotland,nation,0,-5.422648,58.047084,72
Scotland,nation,1,-5.433057,58.037579,72
Scotland,nation,2,-5.451425,58.042807,72
Scotland,nation,3,-5.439152,58.053549,72
Scotland,nation,4,-5.422648,58.047084,72
Scotland,nation,0,-5.382514,58.00599,73
Scotland,nation,1,-5.421784,58.005568,73
Scotland,nation,2,-5.409389,58.024161,73
Scotland,nation,3,-5.382514,58.00599,73
Scotland,nation,0,-5.380229,56.595938,74
Scotland,nation,1,-5.391585,56.577928,74
Scotland,nation,2,-5.404519,56.586443,74
Scotland,nation,3,-5.380229,56.595938,74
Scotland,nation,0,-5.209603,57.937936,75
Scotland,nation,1,-5.239556,57.947785,75
Scotland,nation,2,-5.210627,57.94896,75
Scotland,nation,3,-5.209603,57.937936,75
Scotland,nation,0,-5.165018,58.382055,76
Scotland,nation,1,-5.17235,58.373098,76
Scotland,nation,2,-5.210312,58.377138,76
Scotland,nation,3,-5.183041,58.389976,76
Scotland,nation,4,-5.165018,58.382055,76
Scotland,nation,0,-5.078199,55.464232,77
Scotland,nation,1,-5.104491,55.440246,77
Scotland,nation,2,-5.221689,55.432512,77
Scotland,nation,3,-5.315302,55.464538,77
Scotland,nation,4,-5.328099,55.497308,77
Scotland,nation,5,-5.356369,55.506404,77
Scotland,nation,6,-5.348561,55.568956,77
Scotland,nation,7,-5.397862,55.61806,77
Scotland,nation,8,-5.365459,55.678419,77
Scotland,nation,9,-5.316926,55.706089,77
Scotland,nation,10,-5.28767,55.705671,77
Scotland,nation,11,-5.284324,55.719818,77
Scotland,nation,12,-5.254368,55.720548,77
Scotland,nation,13,-5.167638,55.683841,77
Scotland,nation,14,-5.127395,55.611906,77
Scotland,nation,15,-5.15122,55.581348,77
Scotland,nation,16,-5.10852,55.572106,77
Scotland,nation,17,-5.082091,55.55132,77
Scotland,nation,18,-5.12603,55.530861,77
Scotland,nation,19,-5.078601,55.509644,77
Scotland,nation,20,-5.093336,55.489232,77
Scotland,nation,21,-5.078199,55.464232,77
Scotland,nation,0,-5.065491,56.563871,78
Scotland,nation,1,-5.119116,56.489016,78
Scotland,nation,2,-5.13422,56.491869,78
Scotland,nation,3,-5.175377,56.455,78
Scotland,nation,4,-5.23568,56.437003,78
Scotland,nation,5,-5.267208,56.458112,78
Scotland,nation,6,-5.283332,56.450607,78
Scotland,nation,7,-5.352227,56.460397,78
Scotland,nation,8,-5.365322,56.459705,78
Scotland,nation,9,-5.345657,56.471444,78
Scotland,nation,10,-5.256707,56.463822,78
Scotland,nation,11,-5.230247,56.446649,78
Scotland,nation,12,-5.183576,56.461344,78
Scotland,nation,13,-5.155932,56.501284,78
Scotland,nation,14,-5.119218,56.512603,78
Scotland,nation,15,-5.065491,56.563871,78
Scotland,nation,0,-5.062822,55.512184,79
Scotland,nation,1,-5.089903,55.534478,79
Scotland,nation,2,-5.074011,55.535089,79
Scotland,nation,3,-5.062822,55.512184,79
Scotland,nation,0,-5.001081,55.776661,80
Scotland,nation,1,-5.02515,55.754955,80
Scotland,nation,2,-5.007543,55.726895,80
Scotland,nation,3,-5.033394,55.722344,80
Scotland,nation,4,-5.066215,55.760643,80
Scotland,nation,5,-5.098419,55.777495,80
Scotland,nation,6,-5.120616,55.772231,80
Scotland,nation,7,-5.143577,55.811947,80
Scotland,nation,8,-5.133761,55.843528,80
Scotland,nation,9,-5.170473,55.852291,80
Scotland,nation,10,-5.222231,55.901304,80
Scotland,nation,11,-5.186218,55.927032,80
Scotland,nation,12,-5.160544,55.922637,80
Scotland,nation,13,-5.077895,55.881698,80
Scotland,nation,14,-5.087307,55.861691,80
Scotland,nation,15,-5.061334,55.859752,80
Scotland,nation,16,-5.057218,55.838882,80
Scotland,nation,17,-5.024516,55.84357,80
Scotland,nation,18,-5.001081,55.776661,80
Scotland,nation,0,-4.990993,58.440334,81
Scotland,nation,1,-4.993919,58.42342,81
Scotland,nation,2,-5.030779,58.447937,81
Scotland,nation,3,-4.990993,58.440334,81
Scotland,nation,0,-4.938278,55.735075,82
Scotland,nation,1,-4.949024,55.711006,82
Scotland,nation,2,-4.968352,55.7209,82
Scotland,nation,3,-4.938278,55.735075,82
Scotland,nation,0,-4.898549,55.792044,83
Scotland,nation,1,-4.904372,55.7501,83
Scotland,nation,2,-4.946548,55.742232,83
Scotland,nation,3,-4.95123,55.750236,83
Scotland,nation,4,-4.929827,55.784697,83
Scotland,nation,5,-4.898549,55.792044,83
Scotland,nation,0,-4.779658,58.550579,84
Scotland,nation,1,-4.8128,58.510802,84
Scotland,nation,2,-4.802238,58.534243,84
Scotland,nation,3,-4.831172,58.522528,84
Scotland,nation,4,-4.781747,58.548719,84
Scotland,nation,5,-4.818912,58.56228,84
Scotland,nation,6,-4.813997,58.566909,84
Scotland,nation,7,-4.779658,58.550579,84
Scotland,nation,0,-4.423128,58.474247,85
Scotland,nation,1,-4.446206,58.472698,85
Scotland,nation,2,-4.444127,58.474976,85
Scotland,nation,3,-4.451758,58.483924,85
Scotland,nation,4,-4.459973,58.473137,85
Scotland,nation,5,-4.455622,58.493822,85
Scotland,nation,6,-4.449245,58.495494,85
Scotland,nation,7,-4.449963,58.495233,85
Scotland,nation,8,-4.426792,58.488783,85
Scotland,nation,9,-4.450474,58.492227,85
Scotland,nation,10,-4.442919,58.475852,85
Scotland,nation,11,-4.423128,58.474247,85
Scotland,nation,0,-4.410812,58.500693,86
Scotland,nation,1,-4.419266,58.495025,86
Scotland,nation,2,-4.434552,58.494125,86
Scotland,nation,3,-4.410812,58.500693,86
Scotland,nation,0,-4.326317,58.557259,87
Scotland,nation,1,-4.341532,58.548241,87
Scotland,nation,2,-4.361105,58.559814,87
Scotland,nation,3,-4.326317,58.557259,87
Scotland,nation,0,-4.004294,57.865306,88
Scotland,nation,1,-4.004395,57.864732,88
Scotland,nation,2,-4.006381,57.860107,88
Scotland,nation,3,-4.007922,57.864727,88
Scotland,nation,4,-4.004294,57.865306,88
Scotland,nation,0,-3.96001,57.861955,89
Scotland,nation,1,-4.005704,57.857315,89
Scotland,nation,2,-4.004395,57.864732,89
Scotland,nation,3,-4.001672,57.871075,89
Scotland,nation,4,-3.96001,57.861955,89
Scotland,nation,0,-3.264658,58.922693,90
Scotland,nation,1,-3.307493,58.924689,90
Scotland,nation,2,-3.315439,58.938301,90
Scotland,nation,3,-3.273747,58.937558,90
Scotland,nation,4,-3.264658,58.922693,90
Scotland,nation,0,-3.156888,58.878165,91
Scotland,nation,1,-3.167591,58.871508,91
Scotland,nation,2,-3.179807,58.887493,91
Scotland,nation,3,-3.156888,58.878165,91
Scotland,nation,0,-3.149661,58.836879,92
Scotland,nation,1,-3.170628,58.833152,92
Scotland,nation,2,-3.182101,58.846785,92
Scotland,nation,3,-3.159241,58.854761,92
Scotland,nation,4,-3.149661,58.836879,92
Scotland,nation,0,-3.130046,58.787625,93
Scotland,nation,1,-3.187013,58.776735,93
Scotland,nation,2,-3.231979,58.784432,93
Scotland,nation,3,-3.231584,58.771286,93
Scotland,nation,4,-3.249381,58.781213,93
Scotland,nation,5,-3.295001,58.776026,93
Scotland,nation,6,-3.329149,58.816941,93
Scotland,nation,7,-3.37126,58.837329,93
Scotland,nation,8,-3.381164,58.866545,93
Scotland,nation,9,-3.436633,58.8767,93
Scotland,nation,10,-3.403469,58.922526,93
Scotland,nation,11,-3.327682,58.929371,93
Scotland,nation,12,-3.312625,58.908839,93
Scotland,nation,13,-3.2124,58.87842,93
Scotland,nation,14,-3.224884,58.86994,93
Scotland,nation,15,-3.196744,58.851542,93
Scotland,nation,16,-3.211109,58.839176,93
Scotland,nation,17,-3.165338,58.820793,93
Scotland,nation,18,-3.24654,58.799654,93
Scotland,nation,19,-3.255881,58.786967,93
Scotland,nation,20,-3.152545,58.806993,93
Scotland,nation,21,-3.137379,58.800835,93
Scotland,nation,22,-3.152538,58.787193,93
Scotland,nation,23,-3.130046,58.787625,93
Scotland,nation,0,-3.108565,59.146523,94
Scotland,nation,1,-3.117283,59.136983,94
Scotland,nation,2,-3.129532,59.143033,94
Scotland,nation,3,-3.108565,59.146523,94
Scotland,nation,0,-3.105242,58.671293,95
Scotland,nation,1,-3.135347,58.663693,95
Scotland,nation,2,-3.141664,58.670948,95
Scotland,nation,3,-3.114281,58.69699,95
Scotland,nation,4,-3.105242,58.671293,95
Scotland,nation,0,-3.065834,58.848731,96
Scotland,nation,1,-3.110947,58.83339,96
Scotland,nation,2,-3.076627,58.832575,96
Scotland,nation,3,-3.080174,58.814054,96
Scotland,nation,4,-3.129861,58.813015,96
Scotland,nation,5,-3.148962,58.828075,96
Scotland,nation,6,-3.121528,58.843291,96
Scotland,nation,7,-3.065834,58.848731,96
Scotland,nation,0,-2.953698,59.125649,97
Scotland,nation,1,-2.965733,59.110449,97
Scotland,nation,2,-3.014604,59.11344,97
Scotland,nation,3,-2.953698,59.125649,97
Scotland,nation,0,-2.9518,59.178116,98
Scotland,nation,1,-2.977902,59.161962,98
Scotland,nation,2,-2.963596,59.135323,98
Scotland,nation,3,-3.040514,59.125701,98
Scotland,nation,4,-3.095557,59.145324,98
Scotland,nation,5,-3.121053,59.172906,98
Scotland,nation,6,-3.076745,59.200362,98
Scotland,nation,7,-3.030114,59.177717,98
Scotland,nation,8,-2.967583,59.187934,98
Scotland,nation,9,-2.9518,59.178116,98
Scotland,nation,0,-2.946,59.078547,99
Scotland,nation,1,-2.974476,59.071733,99
Scotland,nation,2,-2.993637,59.086235,99
Scotland,nation,3,-2.964389,59.092135,99
Scotland,nation,4,-2.946,59.078547,99
Scotland,nation,0,-2.907562,59.164238,100
Scotland,nation,1,-2.919838,59.122471,100
Scotland,nation,2,-2.94578,59.155434,100
Scotland,nation,3,-2.934825,59.170438,100
Scotland,nation,4,-2.907562,59.164238,100
Scotland,nation,0,-2.879543,59.38651,101
Scotland,nation,1,-2.884912,59.32489,101
Scotland,nation,2,-2.906659,59.322639,101
Scotland,nation,3,-2.912889,59.344938,101
Scotland,nation,4,-2.879543,59.38651,101
Scotland,nation,0,-2.83806,59.245529,102
Scotland,nation,1,-2.858515,59.250905,102
Scotland,nation,2,-2.887347,59.228199,102
Scotland,nation,3,-2.876255,59.255542,102
Scotland,nation,4,-2.891617,59.252559,102
Scotland,nation,5,-2.931517,59.285206,102
Scotland,nation,6,-2.983853,59.257326,102
Scotland,nation,7,-3.025613,59.278134,102
Scotland,nation,8,-3.022955,59.304966,102
Scotland,nation,9,-3.071048,59.331282,102
Scotland,nation,10,-3.006746,59.327614,102
Scotland,nation,11,-2.976987,59.353956,102
Scotland,nation,12,-2.931054,59.358462,102
Scotland,nation,13,-2.929555,59.347902,102
Scotland,nation,14,-2.957766,59.344385,102
Scotland,nation,15,-2.952955,59.327539,102
Scotland,nation,16,-2.98815,59.317436,102
Scotland,nation,17,-2.920277,59.308116,102
Scotland,nation,18,-2.914767,59.298408,102
Scotland,nation,19,-2.903443,59.304953,102
Scotland,nation,20,-2.879702,59.266366,102
Scotland,nation,21,-2.854853,59.267944,102
Scotland,nation,22,-2.83806,59.245529,102
Scotland,nation,0,-2.800953,59.087836,103
Scotland,nation,1,-2.823177,59.047077,103
Scotland,nation,2,-2.805485,59.028208,103
Scotland,nation,3,-2.826702,59.018179,103
Scotland,nation,4,-2.87873,59.032493,103
Scotland,nation,5,-2.901627,59.018267,103
Scotland,nation,6,-2.899364,59.034894,103
Scotland,nation,7,-2.935227,59.032498,103
Scotland,nation,8,-2.902929,59.078008,103
Scotland,nation,9,-2.888743,59.061398,103
Scotland,nation,10,-2.856433,59.056966,103
Scotland,nation,11,-2.841076,59.079467,103
Scotland,nation,12,-2.800953,59.087836,103
Scotland,nation,0,-2.733159,59.222985,104
Scotland,nation,1,-2.76254,59.191143,104
Scotland,nation,2,-2.741864,59.142594,104
Scotland,nation,3,-2.790283,59.135679,104
Scotland,nation,4,-2.828311,59.187977,104
Scotland,nation,5,-2.779931,59.190903,104
Scotland,nation,6,-2.791948,59.235236,104
Scotland,nation,7,-2.754558,59.250675,104
Scotland,nation,8,-2.762299,59.231869,104
Scotland,nation,9,-2.733159,59.222985,104
Scotland,nation,0,-2.716229,59.231658,105
Scotland,nation,1,-2.74928,59.237633,105
Scotland,nation,2,-2.737408,59.247895,105
Scotland,nation,3,-2.716229,59.231658,105
Scotland,nation,0,-2.70765,58.97305,106
Scotland,nation,1,-2.712235,58.919362,106
Scotland,nation,2,-2.785058,58.914645,106
Scotland,nation,3,-2.832733,58.871764,106
Scotland,nation,4,-2.855697,58.891261,106
Scotland,nation,5,-2.896943,58.895321,106
Scotland,nation,6,-2.882788,58.889725,106
Scotland,nation,7,-2.913297,58.869547,106
Scotland,nation,8,-2.885242,58.8743,106
Scotland,nation,9,-2.887508,58.855156,106
Scotland,nation,10,-2.855859,58.853369,106
Scotland,nation,11,-2.900937,58.841717,106
Scotland,nation,12,-2.877578,58.819094,106
Scotland,nation,13,-2.929797,58.794402,106
Scotland,nation,14,-2.939106,58.767333,106
Scotland,nation,15,-2.909189,58.754742,106
Scotland,nation,16,-2.920226,58.733351,106
Scotland,nation,17,-2.976935,58.737266,106
Scotland,nation,18,-2.993246,58.7541,106
Scotland,nation,19,-2.980218,58.786112,106
Scotland,nation,20,-3.022854,58.806619,106
Scotland,nation,21,-3.01112,58.814276,106
Scotland,nation,22,-2.997787,58.801394,106
Scotland,nation,23,-2.984163,58.811358,106
Scotland,nation,24,-3.004985,58.825796,106
Scotland,nation,25,-3.036975,58.819369,106
Scotland,nation,26,-3.015622,58.833202,106
Scotland,nation,27,-2.962576,58.836449,106
Scotland,nation,28,-2.956839,58.826803,106
Scotland,nation,29,-2.90275,58.843087,106
Scotland,nation,30,-2.990131,58.852982,106
Scotland,nation,31,-2.915553,58.855448,106
Scotland,nation,32,-2.923846,58.878066,106
Scotland,nation,33,-2.895914,58.890644,106
Scotland,nation,34,-2.93648,58.894605,106
Scotland,nation,35,-2.969856,58.959268,106
Scotland,nation,36,-3.031396,58.938963,106
Scotland,nation,37,-3.075879,58.939324,106
Scotland,nation,38,-3.081334,58.926992,106
Scotland,nation,39,-3.113823,58.930279,106
Scotland,nation,40,-3.130045,58.916999,106
Scotland,nation,41,-3.187959,58.917854,106
Scotland,nation,42,-3.19124,58.908482,106
Scotland,nation,43,-3.241053,58.943602,106
Scotland,nation,44,-3.248162,58.981684,106
Scotland,nation,45,-3.262577,58.96223,106
Scotland,nation,46,-3.309076,58.949539,106
Scotland,nation,47,-3.358435,58.964658,106
Scotland,nation,48,-3.36824,58.99862,106
Scotland,nation,49,-3.357045,59.048487,106
Scotland,nation,50,-3.335848,59.054876,106
Scotland,nation,51,-3.357838,59.103649,106
Scotland,nation,52,-3.319189,59.129663,106
Scotland,nation,53,-3.340296,59.13823,106
Scotland,nation,54,-3.198315,59.154341,106
Scotland,nation,55,-3.112677,59.123392,106
Scotland,nation,56,-3.072927,59.123663,106
Scotland,nation,57,-3.045039,59.105294,106
Scotland,nation,58,-3.061023,59.098186,106
Scotland,nation,59,-3.002528,59.071895,106
Scotland,nation,60,-3.009877,59.037643,106
Scotland,nation,61,-3.065301,59.048466,106
Scotland,nation,62,-3.059296,59.02379,106
Scotland,nation,63,-3.124071,59.010452,106
Scotland,nation,64,-3.104367,59.003116,106
Scotland,nation,65,-3.056034,58.997803,106
Scotland,nation,66,-3.007231,59.01068,106
Scotland,nation,67,-2.960405,58.984735,106
Scotland,nation,68,-2.930128,59.016038,106
Scotland,nation,69,-2.928035,59.006323,106
Scotland,nation,70,-2.897837,59.009338,106
Scotland,nation,71,-2.913156,58.992246,106
Scotland,nation,72,-2.887748,58.992206,106
Scotland,nation,73,-2.919161,58.982074,106
Scotland,nation,74,-2.91834,58.965832,106
